Image,Label
/data2/lyy/patch/train/1-100/152_20.npy,/data2/lyy/patch/train/Full_dose/152_20.npy
/data2/lyy/patch/train/1-100/210_21.npy,/data2/lyy/patch/train/Full_dose/210_21.npy
/data2/lyy/patch/train/1-100/62_24.npy,/data2/lyy/patch/train/Full_dose/62_24.npy
/data2/lyy/patch/train/1-100/274_35.npy,/data2/lyy/patch/train/Full_dose/274_35.npy
/data2/lyy/patch/train/1-100/133_3.npy,/data2/lyy/patch/train/Full_dose/133_3.npy
/data2/lyy/patch/train/1-100/237_50.npy,/data2/lyy/patch/train/Full_dose/237_50.npy
/data2/lyy/patch/train/1-100/39_47.npy,/data2/lyy/patch/train/Full_dose/39_47.npy
/data2/lyy/patch/train/1-100/247_10.npy,/data2/lyy/patch/train/Full_dose/247_10.npy
/data2/lyy/patch/train/1-100/204_7.npy,/data2/lyy/patch/train/Full_dose/204_7.npy
/data2/lyy/patch/train/1-100/141_20.npy,/data2/lyy/patch/train/Full_dose/141_20.npy
/data2/lyy/patch/train/1-100/300_39.npy,/data2/lyy/patch/train/Full_dose/300_39.npy
/data2/lyy/patch/train/1-100/279_6.npy,/data2/lyy/patch/train/Full_dose/279_6.npy
/data2/lyy/patch/train/1-100/169_18.npy,/data2/lyy/patch/train/Full_dose/169_18.npy
/data2/lyy/patch/train/1-100/270_17.npy,/data2/lyy/patch/train/Full_dose/270_17.npy
/data2/lyy/patch/train/1-100/23_6.npy,/data2/lyy/patch/train/Full_dose/23_6.npy
/data2/lyy/patch/train/1-100/56_37.npy,/data2/lyy/patch/train/Full_dose/56_37.npy
/data2/lyy/patch/train/1-100/285_37.npy,/data2/lyy/patch/train/Full_dose/285_37.npy
/data2/lyy/patch/train/1-100/124_44.npy,/data2/lyy/patch/train/Full_dose/124_44.npy
/data2/lyy/patch/train/1-100/152_36.npy,/data2/lyy/patch/train/Full_dose/152_36.npy
/data2/lyy/patch/train/1-100/250_48.npy,/data2/lyy/patch/train/Full_dose/250_48.npy
/data2/lyy/patch/train/1-100/209_1.npy,/data2/lyy/patch/train/Full_dose/209_1.npy
/data2/lyy/patch/train/1-100/141_39.npy,/data2/lyy/patch/train/Full_dose/141_39.npy
/data2/lyy/patch/train/1-100/277_54.npy,/data2/lyy/patch/train/Full_dose/277_54.npy
/data2/lyy/patch/train/1-100/93_39.npy,/data2/lyy/patch/train/Full_dose/93_39.npy
/data2/lyy/patch/train/1-100/18_46.npy,/data2/lyy/patch/train/Full_dose/18_46.npy
/data2/lyy/patch/train/1-100/96_19.npy,/data2/lyy/patch/train/Full_dose/96_19.npy
/data2/lyy/patch/train/1-100/61_16.npy,/data2/lyy/patch/train/Full_dose/61_16.npy
/data2/lyy/patch/train/1-100/273_1.npy,/data2/lyy/patch/train/Full_dose/273_1.npy
/data2/lyy/patch/train/1-100/1_54.npy,/data2/lyy/patch/train/Full_dose/1_54.npy
/data2/lyy/patch/train/1-100/178_51.npy,/data2/lyy/patch/train/Full_dose/178_51.npy
/data2/lyy/patch/train/1-100/188_19.npy,/data2/lyy/patch/train/Full_dose/188_19.npy
/data2/lyy/patch/train/1-100/58_38.npy,/data2/lyy/patch/train/Full_dose/58_38.npy
/data2/lyy/patch/train/1-100/259_5.npy,/data2/lyy/patch/train/Full_dose/259_5.npy
/data2/lyy/patch/train/1-100/46_39.npy,/data2/lyy/patch/train/Full_dose/46_39.npy
/data2/lyy/patch/train/1-100/124_29.npy,/data2/lyy/patch/train/Full_dose/124_29.npy
/data2/lyy/patch/train/1-100/285_29.npy,/data2/lyy/patch/train/Full_dose/285_29.npy
/data2/lyy/patch/train/1-100/169_1.npy,/data2/lyy/patch/train/Full_dose/169_1.npy
/data2/lyy/patch/train/1-100/61_38.npy,/data2/lyy/patch/train/Full_dose/61_38.npy
/data2/lyy/patch/train/1-100/245_24.npy,/data2/lyy/patch/train/Full_dose/245_24.npy
/data2/lyy/patch/train/1-100/88_27.npy,/data2/lyy/patch/train/Full_dose/88_27.npy
/data2/lyy/patch/train/1-100/107_45.npy,/data2/lyy/patch/train/Full_dose/107_45.npy
/data2/lyy/patch/train/1-100/75_49.npy,/data2/lyy/patch/train/Full_dose/75_49.npy
/data2/lyy/patch/train/1-100/102_8.npy,/data2/lyy/patch/train/Full_dose/102_8.npy
/data2/lyy/patch/train/1-100/242_20.npy,/data2/lyy/patch/train/Full_dose/242_20.npy
/data2/lyy/patch/train/1-100/177_37.npy,/data2/lyy/patch/train/Full_dose/177_37.npy
/data2/lyy/patch/train/1-100/17_12.npy,/data2/lyy/patch/train/Full_dose/17_12.npy
/data2/lyy/patch/train/1-100/187_12.npy,/data2/lyy/patch/train/Full_dose/187_12.npy
/data2/lyy/patch/train/1-100/281_31.npy,/data2/lyy/patch/train/Full_dose/281_31.npy
/data2/lyy/patch/train/1-100/111_54.npy,/data2/lyy/patch/train/Full_dose/111_54.npy
/data2/lyy/patch/train/1-100/142_40.npy,/data2/lyy/patch/train/Full_dose/142_40.npy
/data2/lyy/patch/train/1-100/127_53.npy,/data2/lyy/patch/train/Full_dose/127_53.npy
/data2/lyy/patch/train/1-100/53_35.npy,/data2/lyy/patch/train/Full_dose/53_35.npy
/data2/lyy/patch/train/1-100/157_42.npy,/data2/lyy/patch/train/Full_dose/157_42.npy
/data2/lyy/patch/train/1-100/163_17.npy,/data2/lyy/patch/train/Full_dose/163_17.npy
/data2/lyy/patch/train/1-100/71_53.npy,/data2/lyy/patch/train/Full_dose/71_53.npy
/data2/lyy/patch/train/1-100/166_46.npy,/data2/lyy/patch/train/Full_dose/166_46.npy
/data2/lyy/patch/train/1-100/45_27.npy,/data2/lyy/patch/train/Full_dose/45_27.npy
/data2/lyy/patch/train/1-100/41_5.npy,/data2/lyy/patch/train/Full_dose/41_5.npy
/data2/lyy/patch/train/1-100/4_35.npy,/data2/lyy/patch/train/Full_dose/4_35.npy
/data2/lyy/patch/train/1-100/217_50.npy,/data2/lyy/patch/train/Full_dose/217_50.npy
/data2/lyy/patch/train/1-100/94_15.npy,/data2/lyy/patch/train/Full_dose/94_15.npy
/data2/lyy/patch/train/1-100/119_31.npy,/data2/lyy/patch/train/Full_dose/119_31.npy
/data2/lyy/patch/train/1-100/279_25.npy,/data2/lyy/patch/train/Full_dose/279_25.npy
/data2/lyy/patch/train/1-100/163_29.npy,/data2/lyy/patch/train/Full_dose/163_29.npy
/data2/lyy/patch/train/1-100/136_23.npy,/data2/lyy/patch/train/Full_dose/136_23.npy
/data2/lyy/patch/train/1-100/264_25.npy,/data2/lyy/patch/train/Full_dose/264_25.npy
/data2/lyy/patch/train/1-100/84_30.npy,/data2/lyy/patch/train/Full_dose/84_30.npy
/data2/lyy/patch/train/1-100/293_23.npy,/data2/lyy/patch/train/Full_dose/293_23.npy
/data2/lyy/patch/train/1-100/205_29.npy,/data2/lyy/patch/train/Full_dose/205_29.npy
/data2/lyy/patch/train/1-100/201_13.npy,/data2/lyy/patch/train/Full_dose/201_13.npy
/data2/lyy/patch/train/1-100/59_37.npy,/data2/lyy/patch/train/Full_dose/59_37.npy
/data2/lyy/patch/train/1-100/183_16.npy,/data2/lyy/patch/train/Full_dose/183_16.npy
/data2/lyy/patch/train/1-100/108_32.npy,/data2/lyy/patch/train/Full_dose/108_32.npy
/data2/lyy/patch/train/1-100/141_24.npy,/data2/lyy/patch/train/Full_dose/141_24.npy
/data2/lyy/patch/train/1-100/218_9.npy,/data2/lyy/patch/train/Full_dose/218_9.npy
/data2/lyy/patch/train/1-100/194_38.npy,/data2/lyy/patch/train/Full_dose/194_38.npy
/data2/lyy/patch/train/1-100/99_38.npy,/data2/lyy/patch/train/Full_dose/99_38.npy
/data2/lyy/patch/train/1-100/164_28.npy,/data2/lyy/patch/train/Full_dose/164_28.npy
/data2/lyy/patch/train/1-100/174_21.npy,/data2/lyy/patch/train/Full_dose/174_21.npy
/data2/lyy/patch/train/1-100/233_18.npy,/data2/lyy/patch/train/Full_dose/233_18.npy
/data2/lyy/patch/train/1-100/288_5.npy,/data2/lyy/patch/train/Full_dose/288_5.npy
/data2/lyy/patch/train/1-100/72_1.npy,/data2/lyy/patch/train/Full_dose/72_1.npy
/data2/lyy/patch/train/1-100/111_39.npy,/data2/lyy/patch/train/Full_dose/111_39.npy
/data2/lyy/patch/train/1-100/92_1.npy,/data2/lyy/patch/train/Full_dose/92_1.npy
/data2/lyy/patch/train/1-100/98_21.npy,/data2/lyy/patch/train/Full_dose/98_21.npy
/data2/lyy/patch/train/1-100/260_36.npy,/data2/lyy/patch/train/Full_dose/260_36.npy
/data2/lyy/patch/train/1-100/22_42.npy,/data2/lyy/patch/train/Full_dose/22_42.npy
/data2/lyy/patch/train/1-100/157_48.npy,/data2/lyy/patch/train/Full_dose/157_48.npy
/data2/lyy/patch/train/1-100/239_52.npy,/data2/lyy/patch/train/Full_dose/239_52.npy
/data2/lyy/patch/train/1-100/99_14.npy,/data2/lyy/patch/train/Full_dose/99_14.npy
/data2/lyy/patch/train/1-100/124_28.npy,/data2/lyy/patch/train/Full_dose/124_28.npy
/data2/lyy/patch/train/1-100/23_49.npy,/data2/lyy/patch/train/Full_dose/23_49.npy
/data2/lyy/patch/train/1-100/121_14.npy,/data2/lyy/patch/train/Full_dose/121_14.npy
/data2/lyy/patch/train/1-100/224_21.npy,/data2/lyy/patch/train/Full_dose/224_21.npy
/data2/lyy/patch/train/1-100/269_1.npy,/data2/lyy/patch/train/Full_dose/269_1.npy
/data2/lyy/patch/train/1-100/61_53.npy,/data2/lyy/patch/train/Full_dose/61_53.npy
/data2/lyy/patch/train/1-100/261_18.npy,/data2/lyy/patch/train/Full_dose/261_18.npy
/data2/lyy/patch/train/1-100/53_38.npy,/data2/lyy/patch/train/Full_dose/53_38.npy
/data2/lyy/patch/train/1-100/128_17.npy,/data2/lyy/patch/train/Full_dose/128_17.npy
/data2/lyy/patch/train/1-100/126_12.npy,/data2/lyy/patch/train/Full_dose/126_12.npy
/data2/lyy/patch/train/1-100/180_47.npy,/data2/lyy/patch/train/Full_dose/180_47.npy
/data2/lyy/patch/train/1-100/289_18.npy,/data2/lyy/patch/train/Full_dose/289_18.npy
/data2/lyy/patch/train/1-100/32_46.npy,/data2/lyy/patch/train/Full_dose/32_46.npy
/data2/lyy/patch/train/1-100/36_18.npy,/data2/lyy/patch/train/Full_dose/36_18.npy
/data2/lyy/patch/train/1-100/262_22.npy,/data2/lyy/patch/train/Full_dose/262_22.npy
/data2/lyy/patch/train/1-100/296_47.npy,/data2/lyy/patch/train/Full_dose/296_47.npy
/data2/lyy/patch/train/1-100/170_24.npy,/data2/lyy/patch/train/Full_dose/170_24.npy
/data2/lyy/patch/train/1-100/252_26.npy,/data2/lyy/patch/train/Full_dose/252_26.npy
/data2/lyy/patch/train/1-100/279_16.npy,/data2/lyy/patch/train/Full_dose/279_16.npy
/data2/lyy/patch/train/1-100/250_10.npy,/data2/lyy/patch/train/Full_dose/250_10.npy
/data2/lyy/patch/train/1-100/1_18.npy,/data2/lyy/patch/train/Full_dose/1_18.npy
/data2/lyy/patch/train/1-100/9_54.npy,/data2/lyy/patch/train/Full_dose/9_54.npy
/data2/lyy/patch/train/1-100/36_25.npy,/data2/lyy/patch/train/Full_dose/36_25.npy
/data2/lyy/patch/train/1-100/296_2.npy,/data2/lyy/patch/train/Full_dose/296_2.npy
/data2/lyy/patch/train/1-100/100_30.npy,/data2/lyy/patch/train/Full_dose/100_30.npy
/data2/lyy/patch/train/1-100/17_31.npy,/data2/lyy/patch/train/Full_dose/17_31.npy
/data2/lyy/patch/train/1-100/93_52.npy,/data2/lyy/patch/train/Full_dose/93_52.npy
/data2/lyy/patch/train/1-100/245_46.npy,/data2/lyy/patch/train/Full_dose/245_46.npy
/data2/lyy/patch/train/1-100/7_6.npy,/data2/lyy/patch/train/Full_dose/7_6.npy
/data2/lyy/patch/train/1-100/67_22.npy,/data2/lyy/patch/train/Full_dose/67_22.npy
/data2/lyy/patch/train/1-100/198_49.npy,/data2/lyy/patch/train/Full_dose/198_49.npy
/data2/lyy/patch/train/1-100/120_13.npy,/data2/lyy/patch/train/Full_dose/120_13.npy
/data2/lyy/patch/train/1-100/131_23.npy,/data2/lyy/patch/train/Full_dose/131_23.npy
/data2/lyy/patch/train/1-100/82_28.npy,/data2/lyy/patch/train/Full_dose/82_28.npy
/data2/lyy/patch/train/1-100/55_43.npy,/data2/lyy/patch/train/Full_dose/55_43.npy
/data2/lyy/patch/train/1-100/234_44.npy,/data2/lyy/patch/train/Full_dose/234_44.npy
/data2/lyy/patch/train/1-100/281_43.npy,/data2/lyy/patch/train/Full_dose/281_43.npy
/data2/lyy/patch/train/1-100/9_31.npy,/data2/lyy/patch/train/Full_dose/9_31.npy
/data2/lyy/patch/train/1-100/299_48.npy,/data2/lyy/patch/train/Full_dose/299_48.npy
/data2/lyy/patch/train/1-100/184_35.npy,/data2/lyy/patch/train/Full_dose/184_35.npy
/data2/lyy/patch/train/1-100/111_29.npy,/data2/lyy/patch/train/Full_dose/111_29.npy
/data2/lyy/patch/train/1-100/242_3.npy,/data2/lyy/patch/train/Full_dose/242_3.npy
/data2/lyy/patch/train/1-100/129_33.npy,/data2/lyy/patch/train/Full_dose/129_33.npy
/data2/lyy/patch/train/1-100/234_21.npy,/data2/lyy/patch/train/Full_dose/234_21.npy
/data2/lyy/patch/train/1-100/250_49.npy,/data2/lyy/patch/train/Full_dose/250_49.npy
/data2/lyy/patch/train/1-100/198_43.npy,/data2/lyy/patch/train/Full_dose/198_43.npy
/data2/lyy/patch/train/1-100/193_11.npy,/data2/lyy/patch/train/Full_dose/193_11.npy
/data2/lyy/patch/train/1-100/65_15.npy,/data2/lyy/patch/train/Full_dose/65_15.npy
/data2/lyy/patch/train/1-100/160_5.npy,/data2/lyy/patch/train/Full_dose/160_5.npy
/data2/lyy/patch/train/1-100/11_54.npy,/data2/lyy/patch/train/Full_dose/11_54.npy
/data2/lyy/patch/train/1-100/123_33.npy,/data2/lyy/patch/train/Full_dose/123_33.npy
/data2/lyy/patch/train/1-100/186_39.npy,/data2/lyy/patch/train/Full_dose/186_39.npy
/data2/lyy/patch/train/1-100/148_38.npy,/data2/lyy/patch/train/Full_dose/148_38.npy
/data2/lyy/patch/train/1-100/80_13.npy,/data2/lyy/patch/train/Full_dose/80_13.npy
/data2/lyy/patch/train/1-100/289_50.npy,/data2/lyy/patch/train/Full_dose/289_50.npy
/data2/lyy/patch/train/1-100/256_44.npy,/data2/lyy/patch/train/Full_dose/256_44.npy
/data2/lyy/patch/train/1-100/200_21.npy,/data2/lyy/patch/train/Full_dose/200_21.npy
/data2/lyy/patch/train/1-100/209_9.npy,/data2/lyy/patch/train/Full_dose/209_9.npy
/data2/lyy/patch/train/1-100/87_43.npy,/data2/lyy/patch/train/Full_dose/87_43.npy
/data2/lyy/patch/train/1-100/53_24.npy,/data2/lyy/patch/train/Full_dose/53_24.npy
/data2/lyy/patch/train/1-100/60_1.npy,/data2/lyy/patch/train/Full_dose/60_1.npy
/data2/lyy/patch/train/1-100/3_14.npy,/data2/lyy/patch/train/Full_dose/3_14.npy
/data2/lyy/patch/train/1-100/10_8.npy,/data2/lyy/patch/train/Full_dose/10_8.npy
/data2/lyy/patch/train/1-100/297_15.npy,/data2/lyy/patch/train/Full_dose/297_15.npy
/data2/lyy/patch/train/1-100/56_36.npy,/data2/lyy/patch/train/Full_dose/56_36.npy
/data2/lyy/patch/train/1-100/37_34.npy,/data2/lyy/patch/train/Full_dose/37_34.npy
/data2/lyy/patch/train/1-100/108_9.npy,/data2/lyy/patch/train/Full_dose/108_9.npy
/data2/lyy/patch/train/1-100/232_19.npy,/data2/lyy/patch/train/Full_dose/232_19.npy
/data2/lyy/patch/train/1-100/13_8.npy,/data2/lyy/patch/train/Full_dose/13_8.npy
/data2/lyy/patch/train/1-100/257_11.npy,/data2/lyy/patch/train/Full_dose/257_11.npy
/data2/lyy/patch/train/1-100/133_44.npy,/data2/lyy/patch/train/Full_dose/133_44.npy
/data2/lyy/patch/train/1-100/258_27.npy,/data2/lyy/patch/train/Full_dose/258_27.npy
/data2/lyy/patch/train/1-100/40_48.npy,/data2/lyy/patch/train/Full_dose/40_48.npy
/data2/lyy/patch/train/1-100/54_54.npy,/data2/lyy/patch/train/Full_dose/54_54.npy
/data2/lyy/patch/train/1-100/224_46.npy,/data2/lyy/patch/train/Full_dose/224_46.npy
/data2/lyy/patch/train/1-100/124_8.npy,/data2/lyy/patch/train/Full_dose/124_8.npy
/data2/lyy/patch/train/1-100/191_39.npy,/data2/lyy/patch/train/Full_dose/191_39.npy
/data2/lyy/patch/train/1-100/242_9.npy,/data2/lyy/patch/train/Full_dose/242_9.npy
/data2/lyy/patch/train/1-100/22_5.npy,/data2/lyy/patch/train/Full_dose/22_5.npy
/data2/lyy/patch/train/1-100/269_41.npy,/data2/lyy/patch/train/Full_dose/269_41.npy
/data2/lyy/patch/train/1-100/110_39.npy,/data2/lyy/patch/train/Full_dose/110_39.npy
/data2/lyy/patch/train/1-100/25_46.npy,/data2/lyy/patch/train/Full_dose/25_46.npy
/data2/lyy/patch/train/1-100/290_45.npy,/data2/lyy/patch/train/Full_dose/290_45.npy
/data2/lyy/patch/train/1-100/199_12.npy,/data2/lyy/patch/train/Full_dose/199_12.npy
/data2/lyy/patch/train/1-100/95_54.npy,/data2/lyy/patch/train/Full_dose/95_54.npy
/data2/lyy/patch/train/1-100/141_50.npy,/data2/lyy/patch/train/Full_dose/141_50.npy
/data2/lyy/patch/train/1-100/8_9.npy,/data2/lyy/patch/train/Full_dose/8_9.npy
/data2/lyy/patch/train/1-100/38_2.npy,/data2/lyy/patch/train/Full_dose/38_2.npy
/data2/lyy/patch/train/1-100/270_51.npy,/data2/lyy/patch/train/Full_dose/270_51.npy
/data2/lyy/patch/train/1-100/222_35.npy,/data2/lyy/patch/train/Full_dose/222_35.npy
/data2/lyy/patch/train/1-100/76_48.npy,/data2/lyy/patch/train/Full_dose/76_48.npy
/data2/lyy/patch/train/1-100/110_36.npy,/data2/lyy/patch/train/Full_dose/110_36.npy
/data2/lyy/patch/train/1-100/257_3.npy,/data2/lyy/patch/train/Full_dose/257_3.npy
/data2/lyy/patch/train/1-100/252_52.npy,/data2/lyy/patch/train/Full_dose/252_52.npy
/data2/lyy/patch/train/1-100/102_2.npy,/data2/lyy/patch/train/Full_dose/102_2.npy
/data2/lyy/patch/train/1-100/106_27.npy,/data2/lyy/patch/train/Full_dose/106_27.npy
/data2/lyy/patch/train/1-100/69_1.npy,/data2/lyy/patch/train/Full_dose/69_1.npy
/data2/lyy/patch/train/1-100/41_29.npy,/data2/lyy/patch/train/Full_dose/41_29.npy
/data2/lyy/patch/train/1-100/32_15.npy,/data2/lyy/patch/train/Full_dose/32_15.npy
/data2/lyy/patch/train/1-100/26_21.npy,/data2/lyy/patch/train/Full_dose/26_21.npy
/data2/lyy/patch/train/1-100/102_31.npy,/data2/lyy/patch/train/Full_dose/102_31.npy
/data2/lyy/patch/train/1-100/173_43.npy,/data2/lyy/patch/train/Full_dose/173_43.npy
/data2/lyy/patch/train/1-100/293_21.npy,/data2/lyy/patch/train/Full_dose/293_21.npy
/data2/lyy/patch/train/1-100/132_11.npy,/data2/lyy/patch/train/Full_dose/132_11.npy
/data2/lyy/patch/train/1-100/283_18.npy,/data2/lyy/patch/train/Full_dose/283_18.npy
/data2/lyy/patch/train/1-100/109_26.npy,/data2/lyy/patch/train/Full_dose/109_26.npy
/data2/lyy/patch/train/1-100/110_18.npy,/data2/lyy/patch/train/Full_dose/110_18.npy
/data2/lyy/patch/train/1-100/190_48.npy,/data2/lyy/patch/train/Full_dose/190_48.npy
/data2/lyy/patch/train/1-100/161_40.npy,/data2/lyy/patch/train/Full_dose/161_40.npy
/data2/lyy/patch/train/1-100/174_28.npy,/data2/lyy/patch/train/Full_dose/174_28.npy
/data2/lyy/patch/train/1-100/180_38.npy,/data2/lyy/patch/train/Full_dose/180_38.npy
/data2/lyy/patch/train/1-100/214_24.npy,/data2/lyy/patch/train/Full_dose/214_24.npy
/data2/lyy/patch/train/1-100/151_13.npy,/data2/lyy/patch/train/Full_dose/151_13.npy
/data2/lyy/patch/train/1-100/129_29.npy,/data2/lyy/patch/train/Full_dose/129_29.npy
/data2/lyy/patch/train/1-100/186_47.npy,/data2/lyy/patch/train/Full_dose/186_47.npy
/data2/lyy/patch/train/1-100/275_31.npy,/data2/lyy/patch/train/Full_dose/275_31.npy
/data2/lyy/patch/train/1-100/293_22.npy,/data2/lyy/patch/train/Full_dose/293_22.npy
/data2/lyy/patch/train/1-100/139_20.npy,/data2/lyy/patch/train/Full_dose/139_20.npy
/data2/lyy/patch/train/1-100/79_40.npy,/data2/lyy/patch/train/Full_dose/79_40.npy
/data2/lyy/patch/train/1-100/134_5.npy,/data2/lyy/patch/train/Full_dose/134_5.npy
/data2/lyy/patch/train/1-100/80_37.npy,/data2/lyy/patch/train/Full_dose/80_37.npy
/data2/lyy/patch/train/1-100/201_26.npy,/data2/lyy/patch/train/Full_dose/201_26.npy
/data2/lyy/patch/train/1-100/297_51.npy,/data2/lyy/patch/train/Full_dose/297_51.npy
/data2/lyy/patch/train/1-100/266_22.npy,/data2/lyy/patch/train/Full_dose/266_22.npy
/data2/lyy/patch/train/1-100/220_34.npy,/data2/lyy/patch/train/Full_dose/220_34.npy
/data2/lyy/patch/train/1-100/201_4.npy,/data2/lyy/patch/train/Full_dose/201_4.npy
/data2/lyy/patch/train/1-100/101_42.npy,/data2/lyy/patch/train/Full_dose/101_42.npy
/data2/lyy/patch/train/1-100/279_20.npy,/data2/lyy/patch/train/Full_dose/279_20.npy
/data2/lyy/patch/train/1-100/124_40.npy,/data2/lyy/patch/train/Full_dose/124_40.npy
/data2/lyy/patch/train/1-100/21_8.npy,/data2/lyy/patch/train/Full_dose/21_8.npy
/data2/lyy/patch/train/1-100/117_26.npy,/data2/lyy/patch/train/Full_dose/117_26.npy
/data2/lyy/patch/train/1-100/175_24.npy,/data2/lyy/patch/train/Full_dose/175_24.npy
/data2/lyy/patch/train/1-100/18_28.npy,/data2/lyy/patch/train/Full_dose/18_28.npy
/data2/lyy/patch/train/1-100/176_24.npy,/data2/lyy/patch/train/Full_dose/176_24.npy
/data2/lyy/patch/train/1-100/234_40.npy,/data2/lyy/patch/train/Full_dose/234_40.npy
/data2/lyy/patch/train/1-100/144_4.npy,/data2/lyy/patch/train/Full_dose/144_4.npy
/data2/lyy/patch/train/1-100/161_2.npy,/data2/lyy/patch/train/Full_dose/161_2.npy
/data2/lyy/patch/train/1-100/150_36.npy,/data2/lyy/patch/train/Full_dose/150_36.npy
/data2/lyy/patch/train/1-100/57_50.npy,/data2/lyy/patch/train/Full_dose/57_50.npy
/data2/lyy/patch/train/1-100/108_34.npy,/data2/lyy/patch/train/Full_dose/108_34.npy
/data2/lyy/patch/train/1-100/112_44.npy,/data2/lyy/patch/train/Full_dose/112_44.npy
/data2/lyy/patch/train/1-100/142_51.npy,/data2/lyy/patch/train/Full_dose/142_51.npy
/data2/lyy/patch/train/1-100/248_2.npy,/data2/lyy/patch/train/Full_dose/248_2.npy
/data2/lyy/patch/train/1-100/243_42.npy,/data2/lyy/patch/train/Full_dose/243_42.npy
/data2/lyy/patch/train/1-100/22_36.npy,/data2/lyy/patch/train/Full_dose/22_36.npy
/data2/lyy/patch/train/1-100/180_37.npy,/data2/lyy/patch/train/Full_dose/180_37.npy
/data2/lyy/patch/train/1-100/70_36.npy,/data2/lyy/patch/train/Full_dose/70_36.npy
/data2/lyy/patch/train/1-100/112_6.npy,/data2/lyy/patch/train/Full_dose/112_6.npy
/data2/lyy/patch/train/1-100/273_49.npy,/data2/lyy/patch/train/Full_dose/273_49.npy
/data2/lyy/patch/train/1-100/187_48.npy,/data2/lyy/patch/train/Full_dose/187_48.npy
/data2/lyy/patch/train/1-100/49_27.npy,/data2/lyy/patch/train/Full_dose/49_27.npy
/data2/lyy/patch/train/1-100/12_27.npy,/data2/lyy/patch/train/Full_dose/12_27.npy
/data2/lyy/patch/train/1-100/162_54.npy,/data2/lyy/patch/train/Full_dose/162_54.npy
/data2/lyy/patch/train/1-100/22_9.npy,/data2/lyy/patch/train/Full_dose/22_9.npy
/data2/lyy/patch/train/1-100/33_15.npy,/data2/lyy/patch/train/Full_dose/33_15.npy
/data2/lyy/patch/train/1-100/79_3.npy,/data2/lyy/patch/train/Full_dose/79_3.npy
/data2/lyy/patch/train/1-100/170_12.npy,/data2/lyy/patch/train/Full_dose/170_12.npy
/data2/lyy/patch/train/1-100/0_32.npy,/data2/lyy/patch/train/Full_dose/0_32.npy
/data2/lyy/patch/train/1-100/13_1.npy,/data2/lyy/patch/train/Full_dose/13_1.npy
/data2/lyy/patch/train/1-100/201_18.npy,/data2/lyy/patch/train/Full_dose/201_18.npy
/data2/lyy/patch/train/1-100/207_22.npy,/data2/lyy/patch/train/Full_dose/207_22.npy
/data2/lyy/patch/train/1-100/198_15.npy,/data2/lyy/patch/train/Full_dose/198_15.npy
/data2/lyy/patch/train/1-100/270_53.npy,/data2/lyy/patch/train/Full_dose/270_53.npy
/data2/lyy/patch/train/1-100/183_43.npy,/data2/lyy/patch/train/Full_dose/183_43.npy
/data2/lyy/patch/train/1-100/52_12.npy,/data2/lyy/patch/train/Full_dose/52_12.npy
/data2/lyy/patch/train/1-100/83_16.npy,/data2/lyy/patch/train/Full_dose/83_16.npy
/data2/lyy/patch/train/1-100/215_10.npy,/data2/lyy/patch/train/Full_dose/215_10.npy
/data2/lyy/patch/train/1-100/110_24.npy,/data2/lyy/patch/train/Full_dose/110_24.npy
/data2/lyy/patch/train/1-100/243_19.npy,/data2/lyy/patch/train/Full_dose/243_19.npy
/data2/lyy/patch/train/1-100/24_38.npy,/data2/lyy/patch/train/Full_dose/24_38.npy
/data2/lyy/patch/train/1-100/234_42.npy,/data2/lyy/patch/train/Full_dose/234_42.npy
/data2/lyy/patch/train/1-100/239_29.npy,/data2/lyy/patch/train/Full_dose/239_29.npy
/data2/lyy/patch/train/1-100/50_36.npy,/data2/lyy/patch/train/Full_dose/50_36.npy
/data2/lyy/patch/train/1-100/25_25.npy,/data2/lyy/patch/train/Full_dose/25_25.npy
/data2/lyy/patch/train/1-100/81_26.npy,/data2/lyy/patch/train/Full_dose/81_26.npy
/data2/lyy/patch/train/1-100/197_3.npy,/data2/lyy/patch/train/Full_dose/197_3.npy
/data2/lyy/patch/train/1-100/106_39.npy,/data2/lyy/patch/train/Full_dose/106_39.npy
/data2/lyy/patch/train/1-100/151_29.npy,/data2/lyy/patch/train/Full_dose/151_29.npy
/data2/lyy/patch/train/1-100/202_42.npy,/data2/lyy/patch/train/Full_dose/202_42.npy
/data2/lyy/patch/train/1-100/142_48.npy,/data2/lyy/patch/train/Full_dose/142_48.npy
/data2/lyy/patch/train/1-100/253_34.npy,/data2/lyy/patch/train/Full_dose/253_34.npy
/data2/lyy/patch/train/1-100/253_3.npy,/data2/lyy/patch/train/Full_dose/253_3.npy
/data2/lyy/patch/train/1-100/16_32.npy,/data2/lyy/patch/train/Full_dose/16_32.npy
/data2/lyy/patch/train/1-100/286_44.npy,/data2/lyy/patch/train/Full_dose/286_44.npy
/data2/lyy/patch/train/1-100/209_54.npy,/data2/lyy/patch/train/Full_dose/209_54.npy
/data2/lyy/patch/train/1-100/233_54.npy,/data2/lyy/patch/train/Full_dose/233_54.npy
/data2/lyy/patch/train/1-100/215_37.npy,/data2/lyy/patch/train/Full_dose/215_37.npy
/data2/lyy/patch/train/1-100/72_7.npy,/data2/lyy/patch/train/Full_dose/72_7.npy
/data2/lyy/patch/train/1-100/81_21.npy,/data2/lyy/patch/train/Full_dose/81_21.npy
